from;to;date_posix;length
PE-00905;PE-00909;2020-06-09 06:30:50;530
PE-00905;PE-00912;2020-06-09 06:49:20;800
PE-00905;PE-00912;2020-06-09 07:04:10;70
PE-00905;PE-00912;2020-06-10 06:44:20;560
PE-00905;PE-00912;2020-06-10 06:54:50;570
PE-00905;PE-00912;2020-06-10 07:13:20;1970
PE-00905;PE-00912;2020-06-10 09:50:40;10
PE-00905;PE-00912;2020-06-10 10:38:20;620
PE-00905;PE-00912;2020-06-10 10:51:40;420
PE-00905;PE-00912;2020-06-10 11:00:20;2690
PE-00905;PE-00912;2020-06-10 11:52:20;200
PE-00905;PE-00920;2020-06-10 09:50:40;20
PE-00905;PE-00921;2020-06-10 06:47:40;570
PE-00905;PE-00922;2020-06-10 06:44:10;1060
PE-00905;PE-00922;2020-06-10 07:13:30;270
PE-00905;PE-00922;2020-06-10 09:49:00;30
PE-00905;PE-00922;2020-06-10 10:40:00;20
PE-00905;PE-00924;2020-06-09 06:25:00;90
PE-00905;PE-00926;2020-06-10 07:13:20;80
PE-00905;PE-00927;2020-06-10 08:29:50;40
PE-00905;PE-00938;2020-06-10 06:46:00;970
PE-00905;PE-00961;2020-06-10 07:18:30;10
PE-00905;PE-00961;2020-06-10 09:56:20;1510
PE-00905;PE-00961;2020-06-10 10:42:30;370
PE-00905;PE-00961;2020-06-10 11:53:50;150
PE-00905;PE-00963;2020-06-10 06:46:30;10
PE-00905;PE-00963;2020-06-10 06:47:50;850
PE-00905;PE-00963;2020-06-10 07:07:20;1680
PE-00905;PE-00963;2020-06-10 10:41:30;50
PE-00905;PE-00966;2020-06-10 06:58:10;220
PE-00905;PE-00966;2020-06-10 07:13:20;250
PE-00908;PE-00909;2020-06-09 07:37:00;40
PE-00908;PE-00909;2020-06-09 08:09:20;700
PE-00908;PE-00909;2020-06-09 09:35:10;530
PE-00908;PE-00909;2020-06-09 10:58:50;10
PE-00908;PE-00909;2020-06-09 11:05:10;150
PE-00908;PE-00909;2020-06-09 11:44:30;80
PE-00908;PE-00909;2020-06-09 11:47:40;370
PE-00908;PE-00909;2020-06-09 11:55:00;160
PE-00908;PE-00909;2020-06-09 12:18:10;60
PE-00908;PE-00909;2020-06-09 12:54:20;90
PE-00908;PE-00909;2020-06-09 13:04:20;50
PE-00908;PE-00909;2020-06-09 14:49:00;440
PE-00908;PE-00909;2020-06-09 15:18:10;150
PE-00908;PE-00909;2020-06-09 16:16:10;680
PE-00908;PE-00910;2020-06-09 07:12:00;40
PE-00908;PE-00910;2020-06-09 07:22:50;10
PE-00908;PE-00910;2020-06-09 07:24:10;60
PE-00908;PE-00910;2020-06-09 07:40:00;80
PE-00908;PE-00910;2020-06-09 08:29:10;510
PE-00908;PE-00910;2020-06-09 08:58:40;280
PE-00908;PE-00910;2020-06-09 09:06:00;390
PE-00908;PE-00910;2020-06-09 12:47:50;10
PE-00908;PE-00910;2020-06-09 13:33:20;120
PE-00908;PE-00910;2020-06-09 14:20:20;110
PE-00908;PE-00910;2020-06-09 14:46:50;40
PE-00908;PE-00910;2020-06-09 15:39:20;130
PE-00908;PE-00910;2020-06-09 16:50:50;670
PE-00908;PE-00910;2020-06-09 17:09:20;370
PE-00908;PA-00481;2020-06-09 13:01:40;20
PE-00908;PA-00481;2020-06-09 13:06:30;20
PE-00908;PA-00481;2020-06-09 14:20:20;250
PE-00908;PA-00481;2020-06-09 15:39:20;130
PE-00908;PA-00483;2020-06-09 07:02:50;290
PE-00908;PA-00483;2020-06-09 09:25:00;90
PE-00908;PA-00483;2020-06-09 09:27:40;90
PE-00908;PA-00483;2020-06-09 09:57:10;290
PE-00908;PA-00483;2020-06-09 13:34:00;1120
PE-00908;PA-00485;2020-06-09 08:04:50;220
PE-00908;PA-00485;2020-06-09 08:50:20;90
PE-00908;PA-00485;2020-06-09 09:14:20;480
PE-00908;PA-00485;2020-06-09 10:06:20;300
PE-00908;PA-00485;2020-06-09 12:04:40;90
PE-00908;PA-00485;2020-06-09 12:07:30;260
PE-00908;PA-00485;2020-06-09 12:13:00;90
PE-00908;PA-00485;2020-06-09 12:16:00;60
PE-00908;PA-00485;2020-06-09 12:30:50;30
PE-00908;PA-00485;2020-06-09 12:42:20;70
PE-00908;PA-00485;2020-06-09 13:55:30;330
PE-00908;PA-00485;2020-06-09 14:03:00;90
PE-00908;PA-00485;2020-06-09 14:05:50;240
PE-00908;PA-00485;2020-06-09 15:51:50;270
PE-00908;PA-00485;2020-06-09 16:06:30;40
PE-00908;PE-00915;2020-06-09 07:40:20;70
PE-00908;PE-00915;2020-06-09 08:31:30;50
PE-00908;PE-00915;2020-06-09 12:47:30;40
PE-00908;PE-00915;2020-06-09 12:58:50;60
PE-00908;PE-00915;2020-06-09 15:32:40;80
PE-00908;PE-00915;2020-06-09 17:04:40;650
PE-00908;PE-00918;2020-06-09 07:16:00;530
PE-00908;PE-00918;2020-06-09 12:27:30;80
PE-00908;PE-00918;2020-06-09 13:01:30;120
PE-00908;PE-00918;2020-06-09 14:48:30;220
PE-00908;PE-00918;2020-06-09 15:39:30;350
PE-00908;PE-00919;2020-06-09 13:34:40;490
PE-00908;PE-00919;2020-06-09 14:32:20;30
PE-00908;PE-00919;2020-06-09 14:35:20;80
PE-00908;PE-00920;2020-06-09 07:16:10;210
PE-00908;PE-00920;2020-06-09 07:24:00;70
PE-00908;PE-00920;2020-06-09 09:13:10;20
PE-00908;PE-00920;2020-06-09 09:25:00;90
PE-00908;PE-00920;2020-06-09 09:27:40;140
PE-00908;PE-00920;2020-06-09 09:49:20;20
PE-00908;PE-00920;2020-06-09 12:26:30;140
PE-00908;PE-00920;2020-06-09 12:31:30;30
PE-00908;PE-00920;2020-06-09 13:36:10;400
PE-00908;PE-00920;2020-06-09 14:27:00;20
PE-00908;PE-00920;2020-06-09 14:35:10;120
PE-00908;PE-00920;2020-06-09 15:37:10;20
PE-00908;PE-00922;2020-06-09 07:22:00;190
PE-00908;PA-00493;2020-06-09 16:58:00;110
PE-00909;PE-00910;2020-06-09 05:49:00;160
PE-00909;PE-00910;2020-06-09 07:40:00;110
PE-00909;PE-00910;2020-06-09 08:22:40;250
PE-00909;PE-00910;2020-06-09 08:29:20;20
PE-00909;PE-00910;2020-06-09 09:55:20;40
PE-00909;PE-00910;2020-06-09 12:18:00;650
PE-00909;PE-00910;2020-06-09 13:48:00;150
PE-00909;PE-00910;2020-06-09 14:29:50;40
PE-00909;PE-00910;2020-06-09 14:37:30;20
PE-00909;PE-00910;2020-06-09 14:44:20;200
PE-00909;PE-00910;2020-06-09 15:18:10;150
PE-00909;PE-00910;2020-06-09 16:10:00;30
PE-00909;PE-00910;2020-06-09 16:59:50;330
PE-00909;PA-00479;2020-06-09 05:51:50;1960
PE-00909;PA-00479;2020-06-09 08:28:40;710
PE-00909;PA-00479;2020-06-09 09:54:10;90
PE-00909;PA-00479;2020-06-09 10:29:10;940
PE-00909;PA-00479;2020-06-09 10:46:30;260
PE-00909;PA-00479;2020-06-09 13:58:40;820
PE-00909;PA-00479;2020-06-09 15:59:30;450
PE-00909;PA-00480;2020-06-09 06:24:50;360
PE-00909;PA-00480;2020-06-09 06:43:40;2660
PE-00909;PA-00480;2020-06-09 08:39:40;140
PE-00909;PA-00480;2020-06-09 09:58:40;440
PE-00909;PA-00480;2020-06-09 10:28:10;120
PE-00909;PA-00480;2020-06-09 14:11:20;810
PE-00909;PA-00480;2020-06-09 16:07:30;120
PE-00909;PA-00481;2020-06-09 09:45:10;20
PE-00909;PA-00481;2020-06-09 12:12:30;980
PE-00909;PE-00912;2020-06-09 10:07:20;1100
PE-00909;PE-00913;2020-06-09 07:52:50;100
PE-00909;PE-00913;2020-06-09 09:56:20;60
PE-00909;PE-00915;2020-06-09 07:40:20;90
PE-00909;PE-00916;2020-06-09 14:32:40;40
PE-00909;PE-00918;2020-06-09 14:45:40;370
PE-00909;PE-00918;2020-06-09 14:53:30;310
PE-00909;PE-00919;2020-06-09 14:39:00;260
PE-00909;PE-00922;2020-06-09 17:01:50;220
PE-00909;PE-00927;2020-06-09 13:46:30;70
PE-00909;PE-00941;2020-06-09 17:08:00;200
PE-00910;PA-00479;2020-06-09 07:08:40;80
PE-00910;PA-00479;2020-06-09 08:18:40;210
PE-00910;PA-00480;2020-06-09 05:53:20;2460
PE-00910;PA-00480;2020-06-09 06:47:10;170
PE-00910;PA-00480;2020-06-09 15:37:50;150
PE-00910;PA-00480;2020-06-09 15:46:40;1020
PE-00910;PA-00481;2020-06-09 05:53:40;560
PE-00910;PA-00481;2020-06-09 06:04:40;1860
PE-00910;PA-00481;2020-06-09 06:40:10;330
PE-00910;PA-00481;2020-06-09 09:26:50;1670
PE-00910;PA-00481;2020-06-09 12:01:50;2570
PE-00910;PA-00481;2020-06-09 13:54:30;1660
PE-00910;PA-00481;2020-06-09 15:22:10;250
PE-00910;PA-00481;2020-06-09 15:37:40;220
PE-00910;PA-00481;2020-06-09 15:44:50;1130
PE-00910;PA-00481;2020-06-09 16:10:30;50
PE-00910;PA-00481;2020-06-09 16:25:50;40
PE-00910;PA-00483;2020-06-09 14:45:40;50
PE-00910;PA-00483;2020-06-09 17:37:30;70
PE-00910;PE-00911;2020-06-09 08:40:10;10
PE-00910;PA-00484;2020-06-09 11:37:00;40
PE-00910;PE-00912;2020-06-09 08:18:00;30
PE-00910;PE-00912;2020-06-09 08:42:00;180
PE-00910;PE-00913;2020-06-09 06:50:20;40
PE-00910;PE-00915;2020-06-09 07:40:20;240
PE-00910;PE-00915;2020-06-09 08:31:40;60
PE-00910;PE-00915;2020-06-09 09:58:30;170
PE-00910;PE-00915;2020-06-09 10:03:20;350
PE-00910;PE-00915;2020-06-09 10:17:00;190
PE-00910;PE-00915;2020-06-09 10:21:20;1810
PE-00910;PE-00915;2020-06-09 11:31:30;60
PE-00910;PE-00915;2020-06-09 14:42:40;70
PE-00910;PE-00915;2020-06-09 15:15:40;160
PE-00910;PE-00915;2020-06-09 16:08:30;30
PE-00910;PE-00915;2020-06-09 16:41:30;50
PE-00910;PE-00915;2020-06-09 16:49:20;110
PE-00910;PE-00915;2020-06-09 16:58:00;220
PE-00910;PE-00916;2020-06-09 08:40:30;270
PE-00910;PE-00916;2020-06-09 11:26:30;100
PE-00910;PE-00916;2020-06-09 14:23:20;100
PE-00910;PE-00916;2020-06-09 14:34:10;20
PE-00910;PE-00918;2020-06-09 12:57:10;40
PE-00910;PE-00918;2020-06-09 13:00:30;130
PE-00910;PE-00918;2020-06-09 13:05:50;40
PE-00910;PE-00918;2020-06-09 14:35:10;120
PE-00910;PE-00918;2020-06-09 14:45:40;70
PE-00910;PE-00918;2020-06-09 15:37:40;630
PE-00910;PE-00918;2020-06-09 16:02:00;110
PE-00910;PE-00919;2020-06-09 14:49:00;130
PE-00910;PE-00919;2020-06-09 16:02:00;120
PE-00910;PE-00920;2020-06-09 14:37:40;230
PE-00910;PE-00922;2020-06-09 07:24:50;220
PE-00910;PE-00922;2020-06-09 17:02:10;400
PE-00910;PE-00922;2020-06-09 17:27:00;110
PE-00910;PE-00938;2020-06-09 17:27:20;90
PE-00910;PE-00944;2020-06-09 17:34:00;20
PE-00910;PA-00493;2020-06-09 14:42:10;20
PE-00910;PA-00493;2020-06-09 16:53:20;160
PE-00910;PA-00493;2020-06-09 16:58:00;110
PA-00479;PE-00918;2020-06-09 07:34:40;880
PA-00479;PE-00922;2020-06-09 07:34:40;870
PA-00479;PE-00932;2020-06-09 08:19:30;50
PA-00479;PE-00932;2020-06-10 08:11:50;320
PA-00479;PE-00938;2020-06-09 20:35:50;300
PA-00479;PE-00941;2020-06-09 22:35:00;60
PA-00479;PE-00945;2020-06-09 18:03:30;1090
PA-00479;PE-00945;2020-06-09 18:35:10;60
PA-00479;PE-00945;2020-06-09 22:18:20;820
PA-00479;PE-00945;2020-06-09 23:51:40;20
PA-00479;PE-00945;2020-06-10 04:08:30;540
PA-00479;PE-00945;2020-06-10 04:46:30;60
PA-00479;PE-00950;2020-06-09 18:11:00;800
PA-00479;PE-00950;2020-06-09 22:17:50;760
PA-00479;PE-00950;2020-06-10 02:17:40;270
PA-00479;PE-00951;2020-06-09 18:05:00;560
PA-00479;PE-00951;2020-06-09 22:18:30;310
PA-00479;PE-00951;2020-06-09 22:30:10;50
PA-00479;PE-00953;2020-06-10 14:16:20;260
PA-00479;PE-00963;2020-06-10 08:55:00;1880
PA-00479;PE-00963;2020-06-10 15:53:30;50
PA-00479;PE-00967;2020-06-10 05:47:00;2070
PA-00479;PE-00967;2020-06-10 07:05:00;30
PA-00479;PE-00967;2020-06-10 07:38:20;510
PA-00479;PE-00967;2020-06-10 09:33:20;50
PA-00479;PE-00967;2020-06-10 09:38:00;460
PA-00479;PE-00967;2020-06-10 09:48:20;520
PA-00479;PE-00967;2020-06-10 10:14:10;140
PA-00479;PE-00967;2020-06-10 10:42:10;10
PA-00479;PE-00967;2020-06-10 11:32:50;260
PA-00479;PE-00967;2020-06-10 13:27:20;60
PA-00479;PE-00967;2020-06-10 14:18:00;580
PA-00479;PE-00967;2020-06-10 16:00:30;430
PA-00479;PE-00967;2020-06-10 16:09:40;140
PA-00479;PE-00969;2020-06-10 06:04:50;1510
PA-00480;PE-00913;2020-06-09 12:00:30;20
PA-00480;PE-00917;2020-06-09 08:17:50;390
PA-00480;PE-00917;2020-06-10 08:22:40;390
PA-00480;PE-00918;2020-06-09 07:51:40;250
PA-00480;PE-00918;2020-06-10 08:58:30;190
PA-00480;PE-00922;2020-06-09 07:51:20;270
PA-00480;PE-00945;2020-06-09 18:19:50;910
PA-00480;PE-00945;2020-06-09 19:54:30;230
PA-00480;PE-00945;2020-06-09 22:44:30;20
PA-00480;PE-00945;2020-06-09 23:48:40;80
PA-00480;PE-00950;2020-06-09 18:23:50;650
PA-00480;PE-00950;2020-06-09 22:02:40;1050
PA-00480;PE-00950;2020-06-10 02:01:40;440
PA-00480;PE-00950;2020-06-10 03:57:50;330
PA-00480;PE-00951;2020-06-10 04:06:50;750
PA-00480;PE-00963;2020-06-10 09:26:40;490
PA-00480;PE-00965;2020-06-10 15:44:00;300
PA-00480;PE-00967;2020-06-10 05:30:50;30
PA-00480;PE-00967;2020-06-10 06:16:10;870
PA-00480;PE-00967;2020-06-10 06:45:50;1060
PA-00480;PE-00967;2020-06-10 07:05:10;250
PA-00480;PE-00967;2020-06-10 07:43:10;220
PA-00480;PE-00967;2020-06-10 09:55:10;490
PA-00480;PE-00967;2020-06-10 10:54:30;130
PA-00480;PE-00967;2020-06-10 11:29:30;400
PA-00480;PE-00967;2020-06-10 13:27:20;900
PA-00480;PE-00967;2020-06-10 14:50:30;40
PA-00480;PE-00967;2020-06-10 16:11:20;100
PA-00480;PE-00967;2020-06-10 16:18:10;430
PA-00480;PE-00969;2020-06-10 06:38:50;1400
PA-00480;PE-00969;2020-06-10 08:56:40;460
PA-00481;PE-00914;2020-06-09 06:54:00;350
PA-00481;PE-00918;2020-06-09 08:00:30;3060
PA-00481;PE-00918;2020-06-09 12:57:00;440
PA-00481;PE-00918;2020-06-09 14:27:10;270
PA-00481;PE-00918;2020-06-09 15:33:20;120
PA-00481;PE-00918;2020-06-09 15:36:40;720
PA-00481;PE-00918;2020-06-09 15:56:50;640
PA-00481;PE-00919;2020-06-09 08:32:00;210
PA-00481;PE-00919;2020-06-09 15:56:50;650
PA-00481;PE-00922;2020-06-09 08:01:40;650
PA-00481;PE-00922;2020-06-09 08:31:30;440
PA-00481;PE-00922;2020-06-09 09:35:40;90
PA-00481;PE-00938;2020-06-10 04:35:10;590
PA-00481;PE-00938;2020-06-10 06:27:00;160
PA-00481;PE-00940;2020-06-09 18:48:00;70
PA-00481;PE-00940;2020-06-10 06:27:10;100
PA-00481;PE-00941;2020-06-09 18:26:50;230
PA-00481;PE-00941;2020-06-09 18:41:40;380
PA-00481;PE-00941;2020-06-10 04:41:50;270
PA-00481;PE-00944;2020-06-10 04:33:40;590
PA-00481;PE-00945;2020-06-09 18:48:20;200
PA-00481;PE-00945;2020-06-09 19:37:30;20
PA-00481;PE-00945;2020-06-09 22:14:20;140
PA-00481;PE-00948;2020-06-09 18:26:20;260
PA-00481;PE-00948;2020-06-09 18:32:30;290
PA-00481;PE-00948;2020-06-10 02:10:10;240
PA-00481;PE-00948;2020-06-10 04:32:10;550
PA-00481;PE-00949;2020-06-09 20:43:00;50
PA-00481;PE-00950;2020-06-09 22:00:50;570
PA-00481;PE-00950;2020-06-10 02:01:30;450
PA-00481;PE-00950;2020-06-10 02:10:00;240
PA-00481;PE-00950;2020-06-10 04:32:30;930
PA-00481;PE-00951;2020-06-09 18:14:50;1290
PA-00481;PE-00951;2020-06-09 18:45:40;610
PA-00481;PE-00951;2020-06-09 20:24:30;220
PA-00481;PE-00951;2020-06-09 20:30:10;400
PA-00481;PE-00951;2020-06-09 21:08:40;90
PA-00481;PE-00951;2020-06-09 23:07:40;110
PA-00481;PE-00951;2020-06-10 02:01:30;760
PA-00481;PE-00951;2020-06-10 04:06:40;790
PA-00481;PE-00951;2020-06-10 04:39:00;520
PA-00481;PE-00953;2020-06-10 14:22:30;240
PA-00481;PE-00963;2020-06-10 09:27:30;70
PA-00481;PE-00963;2020-06-10 09:36:10;950
PA-00481;PE-00963;2020-06-10 15:54:50;40
PA-00481;PE-00965;2020-06-10 05:50:20;1550
PA-00481;PE-00965;2020-06-10 06:17:20;720
PA-00481;PE-00965;2020-06-10 06:40:50;70
PA-00481;PE-00965;2020-06-10 09:49:10;860
PA-00481;PE-00965;2020-06-10 13:31:10;950
PA-00481;PE-00965;2020-06-10 15:43:40;490
PA-00481;PE-00965;2020-06-10 15:53:00;590
PA-00481;PE-00965;2020-06-10 16:04:20;220
PA-00481;PE-00965;2020-06-10 16:15:20;80
PA-00481;PE-00968;2020-06-10 06:33:50;560
PA-00481;PE-00968;2020-06-10 14:22:30;340
PA-00481;PE-00969;2020-06-10 06:31:00;440
PA-00482;PE-00916;2020-06-10 09:01:00;300
PA-00482;PE-00917;2020-06-10 08:06:50;600
PA-00482;PE-00919;2020-06-09 09:49:20;230
PA-00482;PE-00919;2020-06-09 09:54:30;40
PA-00482;PE-00920;2020-06-09 09:02:10;230
PA-00482;PE-00920;2020-06-10 08:16:40;590
PA-00482;PE-00920;2020-06-10 14:14:20;330
PA-00482;PE-00920;2020-06-10 14:22:20;650
PA-00482;PE-00920;2020-06-10 14:37:50;1430
PA-00482;PE-00920;2020-06-10 15:03:00;450
PA-00482;PE-00921;2020-06-10 14:39:50;40
PA-00482;PE-00921;2020-06-10 14:52:40;1030
PA-00482;PE-00927;2020-06-09 06:59:20;460
PA-00482;PE-00928;2020-06-09 06:47:50;1130
PA-00482;PE-00941;2020-06-09 18:21:30;230
PA-00482;PE-00941;2020-06-09 22:22:50;710
PA-00482;PE-00941;2020-06-10 04:16:10;800
PA-00482;PE-00948;2020-06-09 18:21:40;250
PA-00482;PE-00948;2020-06-09 22:25:50;530
PA-00482;PE-00948;2020-06-10 04:21:40;140
PA-00482;PE-00949;2020-06-09 21:06:10;100
PA-00482;PE-00949;2020-06-09 21:26:00;240
PA-00482;PE-00949;2020-06-09 21:37:20;180
PA-00482;PE-00953;2020-06-10 06:05:10;1060
PA-00482;PE-00953;2020-06-10 08:29:40;440
PA-00482;PE-00953;2020-06-10 10:14:40;150
PA-00482;PE-00953;2020-06-10 14:07:50;470
PA-00482;PE-00961;2020-06-10 06:57:50;90
PA-00482;PE-00963;2020-06-10 14:58:10;690
PA-00482;PE-00967;2020-06-10 08:30:50;10
PA-00483;PE-00913;2020-06-09 09:55:30;20
PA-00483;PE-00919;2020-06-09 13:35:20;410
PA-00483;PE-00919;2020-06-09 14:38:00;290
PA-00483;PE-00920;2020-06-09 09:02:30;600
PA-00483;PE-00920;2020-06-09 09:24:40;290
PA-00483;PE-00920;2020-06-09 13:34:50;480
PA-00483;PE-00944;2020-06-09 17:36:10;80
PE-00911;PE-00916;2020-06-09 11:55:20;180
PE-00911;PE-00919;2020-06-09 07:17:50;60
PE-00911;PE-00921;2020-06-10 16:55:20;980
PE-00911;PE-00921;2020-06-10 17:19:20;470
PE-00911;PE-00922;2020-06-10 07:37:10;140
PE-00911;PE-00922;2020-06-10 07:41:10;280
PE-00911;PE-00927;2020-06-10 08:02:50;60
PE-00911;PE-00927;2020-06-10 08:08:40;140
PE-00911;PE-00952;2020-06-10 07:27:30;50
PE-00911;PE-00952;2020-06-10 13:50:00;110
PE-00911;PE-00952;2020-06-10 14:47:10;40
PE-00911;PE-00954;2020-06-10 08:01:00;160
PE-00911;PE-00955;2020-06-10 06:58:00;40
PE-00911;PE-00960;2020-06-10 08:06:00;60
PE-00911;PE-00960;2020-06-10 12:30:50;250
PE-00911;PE-00968;2020-06-10 06:55:00;80
PE-00911;PE-00968;2020-06-10 16:39:10;440
PA-00484;PA-00485;2020-06-09 06:54:00;300
PA-00484;PE-00915;2020-06-09 06:54:00;90
PA-00484;PE-00916;2020-06-09 06:54:00;90
PA-00484;PE-00917;2020-06-09 06:56:00;180
PA-00484;PE-00917;2020-06-09 08:04:20;530
PA-00484;PE-00917;2020-06-09 08:14:20;180
PA-00484;PE-00917;2020-06-10 07:53:30;750
PA-00484;PE-00918;2020-06-09 06:57:00;140
PA-00484;PE-00919;2020-06-09 09:29:10;160
PA-00484;PE-00920;2020-06-09 08:55:10;320
PA-00484;PE-00920;2020-06-10 08:06:10;600
PA-00484;PE-00920;2020-06-10 13:40:40;280
PA-00484;PE-00920;2020-06-10 13:56:30;610
PA-00484;PE-00932;2020-06-10 12:33:50;130
PA-00484;PE-00938;2020-06-09 21:43:50;190
PA-00484;PE-00941;2020-06-09 18:01:20;100
PA-00484;PE-00941;2020-06-09 18:04:10;1020
PA-00484;PE-00941;2020-06-09 19:57:20;90
PA-00484;PE-00941;2020-06-09 22:12:30;440
PA-00484;PE-00941;2020-06-09 22:41:40;300
PA-00484;PE-00941;2020-06-10 01:26:30;240
PA-00484;PE-00941;2020-06-10 03:25:20;20
PA-00484;PE-00941;2020-06-10 03:41:50;60
PA-00484;PE-00941;2020-06-10 04:03:50;680
PA-00484;PE-00941;2020-06-10 04:58:30;30
PA-00484;PE-00948;2020-06-09 18:12:20;540
PA-00484;PE-00948;2020-06-09 22:13:00;200
PA-00484;PE-00948;2020-06-10 04:19:50;70
PA-00484;PE-00950;2020-06-10 04:20:00;50
PA-00484;PE-00953;2020-06-10 06:23:00;1570
PA-00484;PE-00953;2020-06-10 08:21:10;190
PA-00484;PE-00953;2020-06-10 14:01:00;370
PA-00484;PE-00967;2020-06-10 12:04:10;40
PA-00485;PE-00913;2020-06-09 08:27:30;410
PA-00485;PE-00913;2020-06-09 08:40:20;270
PA-00485;PE-00913;2020-06-09 09:58:00;700
PA-00485;PE-00913;2020-06-09 14:33:30;1130
PA-00485;PE-00913;2020-06-09 14:57:50;500
PA-00485;PE-00913;2020-06-09 16:35:20;10
PA-00485;PE-00915;2020-06-09 06:54:10;100
PA-00485;PE-00916;2020-06-09 10:58:00;20
PA-00485;PE-00916;2020-06-10 12:46:10;240
PA-00485;PE-00917;2020-06-09 06:56:10;230
PA-00485;PE-00917;2020-06-09 08:25:00;780
PA-00485;PE-00917;2020-06-10 08:29:30;900
PA-00485;PE-00918;2020-06-09 06:57:00;180
PA-00485;PE-00918;2020-06-10 11:40:30;10
PA-00485;PE-00919;2020-06-09 08:01:40;1080
PA-00485;PE-00920;2020-06-09 07:38:20;2490
PA-00485;PE-00920;2020-06-09 14:39:20;140
PA-00485;PE-00920;2020-06-10 08:03:40;100
PA-00485;PE-00920;2020-06-10 08:42:50;210
PA-00485;PE-00920;2020-06-10 11:40:10;30
PA-00485;PE-00920;2020-06-10 13:10:30;430
PA-00485;PE-00920;2020-06-10 14:36:00;40
PA-00485;PE-00922;2020-06-09 08:13:40;190
PA-00485;PE-00932;2020-06-10 12:31:00;1210
PA-00485;PE-00938;2020-06-09 21:40:00;220
PA-00485;PE-00941;2020-06-09 19:01:50;30
PA-00485;PE-00941;2020-06-09 19:54:10;240
PA-00485;PE-00941;2020-06-10 01:32:50;360
PA-00485;PE-00941;2020-06-10 01:40:30;170
PA-00485;PE-00944;2020-06-09 17:47:40;1870
PA-00485;PE-00944;2020-06-09 18:21:20;710
PA-00485;PE-00944;2020-06-09 18:34:40;160
PA-00485;PE-00944;2020-06-09 20:30:10;170
PA-00485;PE-00944;2020-06-09 21:03:20;120
PA-00485;PE-00944;2020-06-09 21:40:40;240
PA-00485;PE-00944;2020-06-09 21:54:50;980
PA-00485;PE-00944;2020-06-09 22:12:30;20
PA-00485;PE-00944;2020-06-09 23:16:10;170
PA-00485;PE-00944;2020-06-09 23:29:50;90
PA-00485;PE-00944;2020-06-09 23:34:00;780
PA-00485;PE-00944;2020-06-10 01:22:10;1690
PA-00485;PE-00944;2020-06-10 03:56:50;1620
PA-00485;PE-00948;2020-06-09 17:48:00;120
PA-00485;PE-00948;2020-06-09 17:52:10;1160
PA-00485;PE-00948;2020-06-09 20:31:20;40
PA-00485;PE-00948;2020-06-09 21:55:50;830
PA-00485;PE-00948;2020-06-09 23:34:20;300
PA-00485;PE-00948;2020-06-10 01:30:20;240
PA-00485;PE-00948;2020-06-10 01:36:10;380
PA-00485;PE-00948;2020-06-10 01:45:50;210
PA-00485;PE-00948;2020-06-10 04:05:20;910
PA-00485;PE-00950;2020-06-10 01:35:20;430
PA-00485;PE-00950;2020-06-10 04:17:40;50
PA-00485;PE-00955;2020-06-10 10:03:00;60
PA-00485;PE-00955;2020-06-10 14:16:20;130
PA-00485;PE-00958;2020-06-10 06:07:10;2270
PA-00485;PE-00958;2020-06-10 07:43:00;350
PA-00485;PE-00958;2020-06-10 08:08:00;60
PA-00485;PE-00958;2020-06-10 08:27:10;310
PA-00485;PE-00958;2020-06-10 08:38:00;540
PA-00485;PE-00958;2020-06-10 09:09:50;70
PA-00485;PE-00958;2020-06-10 09:57:40;70
PA-00485;PE-00958;2020-06-10 11:08:40;100
PA-00485;PE-00958;2020-06-10 11:13:40;780
PA-00485;PE-00958;2020-06-10 11:28:40;380
PA-00485;PE-00958;2020-06-10 12:23:30;1640
PA-00485;PE-00958;2020-06-10 13:10:10;460
PA-00485;PE-00958;2020-06-10 13:58:50;2620
PA-00485;PE-00958;2020-06-10 16:08:20;390
PA-00485;PE-00966;2020-06-10 06:53:50;80
PA-00485;PE-00967;2020-06-10 08:38:00;320
PA-00485;PE-00967;2020-06-10 09:29:50;70
PA-00485;PE-00967;2020-06-10 10:23:10;110
PA-00485;PE-00967;2020-06-10 10:36:30;60
PA-00485;PE-00967;2020-06-10 10:57:40;230
PA-00485;PE-00967;2020-06-10 11:05:30;290
PA-00485;PE-00967;2020-06-10 11:19:20;270
PA-00485;PE-00967;2020-06-10 13:26:20;30
PA-00485;PE-00968;2020-06-10 06:05:20;1410
PA-00485;PE-00968;2020-06-10 14:09:00;630
PA-00486;PE-00912;2020-06-09 08:04:40;420
PA-00486;PE-00915;2020-06-09 06:55:40;2150
PA-00486;PE-00915;2020-06-09 07:32:50;220
PA-00486;PE-00915;2020-06-09 09:17:50;920
PA-00486;PE-00915;2020-06-09 11:32:50;390
PA-00486;PE-00915;2020-06-09 16:33:10;200
PA-00486;PE-00916;2020-06-09 14:25:20;420
PA-00486;PE-00917;2020-06-09 08:55:10;360
PA-00486;PE-00921;2020-06-10 08:21:20;2000
PA-00486;PE-00932;2020-06-10 09:25:50;390
PA-00486;PE-00933;2020-06-09 12:24:10;420
PA-00486;PE-00949;2020-06-09 22:18:20;740
PA-00486;PE-00952;2020-06-10 06:10:10;1350
PA-00486;PE-00952;2020-06-10 06:34:30;60
PA-00486;PE-00952;2020-06-10 11:16:20;190
PA-00486;PE-00952;2020-06-10 14:18:10;770
