from;to;date_posix;length
PE-00603;PE-00645;2020-05-06 16:00:00;170
PE-00603;PA-00381;2020-05-06 12:25:20;220
PE-00603;PA-00382;2020-05-06 12:27:10;70
PE-00604;PE-00607;2020-05-06 15:56:50;280
PE-00604;PE-00608;2020-05-06 12:33:00;630
PE-00604;PE-00608;2020-05-06 12:47:20;160
PE-00604;PE-00608;2020-05-06 12:52:10;20
PE-00604;PE-00608;2020-05-06 12:58:00;200
PE-00604;PE-00608;2020-05-06 13:20:50;1370
PE-00604;PE-00608;2020-05-06 13:55:50;350
PE-00604;PE-00608;2020-05-06 14:08:20;200
PE-00604;PE-00608;2020-05-06 14:16:20;640
PE-00604;PE-00608;2020-05-06 14:29:00;40
PE-00604;PE-00608;2020-05-06 14:32:10;1030
PE-00604;PE-00608;2020-05-06 14:58:30;20
PE-00604;PE-00608;2020-05-06 15:00:40;180
PE-00604;PE-00608;2020-05-06 15:06:30;930
PE-00604;PE-00608;2020-05-06 15:28:10;60
PE-00604;PE-00608;2020-05-06 16:03:00;10
PE-00604;PE-00608;2020-05-06 16:27:50;260
PE-00604;PE-00608;2020-05-06 16:37:10;690
PE-00604;PE-00608;2020-05-06 16:52:00;80
PE-00604;PE-00608;2020-05-06 16:55:50;150
PE-00604;PE-00608;2020-05-06 17:28:10;1770
PE-00604;PE-00608;2020-05-06 18:30:20;380
PE-00604;PE-00609;2020-05-06 12:52:00;50
PE-00604;PE-00609;2020-05-06 12:57:40;350
PE-00604;PE-00611;2020-05-06 16:03:10;20
PE-00604;PE-00611;2020-05-06 16:30:50;40
PE-00604;PE-00621;2020-05-06 13:53:20;60
PE-00604;PE-00621;2020-05-06 14:01:40;360
PE-00604;PE-00621;2020-05-06 14:57:50;160
PE-00604;PE-00621;2020-05-06 15:07:30;770
PE-00604;PE-00622;2020-05-06 17:07:00;160
PE-00604;PE-00623;2020-05-06 17:15:20;20
PE-00604;PE-00636;2020-05-06 14:49:00;80
PE-00604;PE-00636;2020-05-06 17:45:10;60
PE-00604;PE-00636;2020-05-06 18:21:40;290
PE-00604;PE-00638;2020-05-06 13:32:20;70
PE-00604;PE-00638;2020-05-06 17:16:00;20
PE-00604;PE-00649;2020-05-06 17:22:00;190
PE-00604;PA-00381;2020-05-06 12:11:50;170
PE-00604;PA-00381;2020-05-06 12:57:40;2640
PE-00604;PA-00381;2020-05-06 13:43:00;110
PE-00604;PA-00381;2020-05-06 13:46:40;1430
PE-00604;PA-00381;2020-05-06 14:12:10;130
PE-00604;PA-00381;2020-05-06 14:15:50;770
PE-00604;PA-00381;2020-05-06 15:03:30;1130
PE-00604;PA-00381;2020-05-06 15:28:10;40
PE-00604;PA-00381;2020-05-06 16:18:30;120
PE-00604;PA-00381;2020-05-06 16:33:30;390
PE-00604;PA-00381;2020-05-06 16:41:20;910
PE-00604;PA-00381;2020-05-06 17:43:20;430
PE-00604;PA-00381;2020-05-06 17:51:40;360
PE-00604;PA-00381;2020-05-06 18:36:10;100
PE-00604;PA-00382;2020-05-06 12:12:20;440
PE-00604;PA-00382;2020-05-06 12:26:10;140
PE-00604;PA-00382;2020-05-06 12:57:40;2760
PE-00604;PA-00382;2020-05-06 13:46:40;1420
PE-00604;PA-00382;2020-05-06 14:11:30;670
PE-00604;PA-00382;2020-05-06 14:58:50;90
PE-00604;PA-00382;2020-05-06 15:03:30;1140
PE-00604;PA-00382;2020-05-06 15:28:10;50
PE-00604;PA-00382;2020-05-06 16:03:20;20
PE-00604;PA-00382;2020-05-06 16:18:30;50
PE-00604;PA-00382;2020-05-06 16:33:30;1320
PE-00604;PA-00382;2020-05-06 17:28:20;1770
PE-00605;PE-00612;2020-05-06 06:40:00;190
PE-00605;PE-00612;2020-05-06 06:45:10;1590
PE-00605;PE-00612;2020-05-06 07:22:10;100
PE-00605;PE-00612;2020-05-06 07:33:10;100
PE-00605;PE-00612;2020-05-06 08:02:50;210
PE-00605;PE-00612;2020-05-06 08:07:40;30
PE-00605;PE-00612;2020-05-06 08:50:20;30
PE-00605;PE-00612;2020-05-06 08:52:00;300
PE-00605;PE-00612;2020-05-06 08:58:50;220
PE-00605;PE-00612;2020-05-06 09:05:00;140
PE-00605;PE-00612;2020-05-06 09:09:30;190
PE-00605;PE-00612;2020-05-06 09:20:00;60
PE-00605;PE-00612;2020-05-06 09:22:20;420
PE-00605;PE-00612;2020-05-06 10:40:50;30
PE-00605;PE-00612;2020-05-06 10:58:50;110
PE-00605;PE-00612;2020-05-06 11:56:30;40
PE-00605;PE-00612;2020-05-06 12:01:20;360
PE-00605;PE-00615;2020-05-06 08:24:00;130
PE-00605;PE-00622;2020-05-06 08:54:50;130
PE-00605;PE-00622;2020-05-06 10:56:40;20
PE-00605;PE-00622;2020-05-06 11:33:00;60
PE-00605;PE-00622;2020-05-06 11:41:40;150
PE-00605;PE-00622;2020-05-07 07:22:00;170
PE-00605;PE-00622;2020-05-07 08:18:00;10
PE-00605;PE-00622;2020-05-07 09:11:30;340
PE-00605;PE-00622;2020-05-07 09:22:20;620
PE-00605;PE-00622;2020-05-07 11:27:40;100
PE-00605;PE-00623;2020-05-06 08:03:00;370
PE-00605;PE-00623;2020-05-06 11:05:20;80
PE-00605;PE-00623;2020-05-06 11:42:20;170
PE-00605;PE-00623;2020-05-07 07:43:40;40
PE-00605;PE-00623;2020-05-07 09:06:40;70
PE-00605;PE-00626;2020-05-06 09:21:30;20
PE-00605;PE-00627;2020-05-06 09:57:30;140
PE-00605;PE-00628;2020-05-06 08:52:50;250
PE-00605;PE-00628;2020-05-06 08:58:10;310
PE-00605;PE-00628;2020-05-06 09:08:00;70
PE-00605;PE-00628;2020-05-06 09:28:10;480
PE-00605;PE-00628;2020-05-06 09:37:30;220
PE-00605;PE-00628;2020-05-06 09:56:00;930
PE-00605;PE-00628;2020-05-06 11:56:30;40
PE-00605;PE-00628;2020-05-06 12:10:40;240
PE-00605;PE-00628;2020-05-06 12:17:50;110
PE-00605;PE-00629;2020-05-06 08:55:50;60
PE-00605;PE-00629;2020-05-06 09:16:20;120
PE-00605;PE-00629;2020-05-06 09:23:10;110
PE-00605;PE-00629;2020-05-06 10:14:30;60
PE-00605;PE-00629;2020-05-06 12:08:10;140
PE-00605;PE-00629;2020-05-06 12:11:40;190
PE-00605;PE-00631;2020-05-07 11:06:00;200
PE-00605;PE-00637;2020-05-06 12:04:10;210
PE-00605;PE-00670;2020-05-07 09:39:00;40
PE-00605;PE-00673;2020-05-07 05:18:00;130
PE-00605;PE-00673;2020-05-07 07:09:40;140
PE-00605;PE-00673;2020-05-07 07:54:40;50
PE-00605;PE-00673;2020-05-07 09:23:30;30
PE-00605;PE-00673;2020-05-07 09:38:30;80
PE-00605;PE-00673;2020-05-07 10:24:10;70
PE-00605;PE-00675;2020-05-07 07:41:50;20
PE-00605;PE-00676;2020-05-07 05:24:00;160
PE-00605;PE-00676;2020-05-07 05:31:30;2810
PE-00605;PE-00676;2020-05-07 06:22:10;1560
PE-00605;PE-00676;2020-05-07 06:49:50;1080
PE-00605;PE-00676;2020-05-07 07:13:20;390
PE-00605;PE-00676;2020-05-07 07:45:50;220
PE-00605;PE-00676;2020-05-07 07:50:40;170
PE-00605;PE-00676;2020-05-07 07:55:00;110
PE-00605;PE-00676;2020-05-07 08:03:40;390
PE-00605;PE-00676;2020-05-07 08:14:00;70
PE-00605;PE-00676;2020-05-07 08:48:20;70
PE-00605;PE-00676;2020-05-07 09:06:40;730
PE-00605;PE-00676;2020-05-07 09:24:20;120
PE-00605;PE-00676;2020-05-07 09:27:40;440
PE-00605;PE-00676;2020-05-07 10:03:10;1220
PE-00605;PE-00676;2020-05-07 11:11:00;80
PE-00605;PE-00676;2020-05-07 12:05:30;170
PE-00605;PE-00676;2020-05-07 12:12:10;460
PE-00605;PE-00710;2020-05-07 08:46:50;20
PA-00375;PE-00626;2020-05-06 11:17:00;100
PA-00375;PE-00636;2020-05-06 13:12:40;70
PA-00375;PE-00639;2020-05-06 12:35:30;310
PA-00375;PE-00639;2020-05-06 12:41:50;1570
PA-00375;PE-00639;2020-05-06 13:13:30;110
PA-00375;PE-00639;2020-05-06 13:33:10;580
PA-00375;PE-00640;2020-05-06 12:43:50;140
PA-00375;PE-00641;2020-05-06 12:14:20;510
PA-00375;PE-00641;2020-05-06 12:40:10;50
PE-00606;PE-00607;2020-05-06 12:24:10;400
PE-00606;PE-00607;2020-05-06 12:33:00;1400
PE-00606;PE-00607;2020-05-06 13:10:20;140
PE-00606;PE-00607;2020-05-06 13:41:10;270
PE-00606;PE-00607;2020-05-06 14:57:30;520
PE-00606;PE-00607;2020-05-06 15:08:30;640
PE-00606;PE-00607;2020-05-06 15:23:30;260
PE-00606;PE-00607;2020-05-06 15:46:50;1430
PE-00606;PE-00607;2020-05-06 16:12:00;330
PE-00606;PE-00607;2020-05-06 16:18:50;2200
PE-00606;PE-00607;2020-05-06 17:04:10;110
PE-00606;PE-00607;2020-05-06 17:07:20;550
PE-00606;PE-00607;2020-05-06 17:18:20;1800
PE-00606;PE-00607;2020-05-06 17:49:50;150
PE-00606;PE-00607;2020-05-06 17:55:20;200
PE-00606;PE-00607;2020-05-06 18:01:40;1150
PE-00606;PE-00607;2020-05-06 18:22:20;930
PE-00606;PE-00607;2020-05-07 13:23:40;260
PE-00606;PE-00607;2020-05-07 13:29:50;300
PE-00606;PE-00607;2020-05-07 13:53:10;380
PE-00606;PE-00607;2020-05-07 14:00:40;290
PE-00606;PE-00607;2020-05-07 14:06:40;250
PE-00606;PE-00607;2020-05-07 14:17:00;1200
PE-00606;PE-00607;2020-05-07 14:40:00;600
PE-00606;PE-00607;2020-05-07 14:54:50;840
PE-00606;PE-00607;2020-05-07 15:22:50;160
PE-00606;PE-00607;2020-05-07 15:55:20;30
PE-00606;PE-00607;2020-05-07 15:59:30;420
PE-00606;PE-00607;2020-05-07 16:42:00;20
PE-00606;PE-00607;2020-05-07 17:09:10;30
PE-00606;PE-00607;2020-05-07 17:52:50;370
PE-00606;PE-00607;2020-05-07 18:08:50;1330
PE-00606;PE-00607;2020-05-07 18:40:00;290
PE-00606;PE-00608;2020-05-06 14:39:10;610
PE-00606;PE-00608;2020-05-06 16:19:40;40
PE-00606;PE-00608;2020-05-06 16:59:50;40
PE-00606;PE-00608;2020-05-06 17:02:00;170
PE-00606;PE-00609;2020-05-06 13:13:30;30
PE-00606;PE-00609;2020-05-06 13:17:30;10
PE-00606;PE-00609;2020-05-06 14:07:50;30
PE-00606;PE-00614;2020-05-06 13:23:30;380
PE-00606;PE-00621;2020-05-06 13:23:40;630
PE-00606;PE-00622;2020-05-07 15:35:00;40
PE-00606;PE-00626;2020-05-06 13:10:30;60
PE-00606;PE-00626;2020-05-06 13:12:50;80
PE-00606;PA-00378;2020-05-06 15:19:30;50
PE-00606;PE-00636;2020-05-06 14:55:00;110
PE-00606;PE-00636;2020-05-06 15:21:10;70
PE-00606;PE-00638;2020-05-06 12:28:50;10
PE-00606;PE-00638;2020-05-06 15:56:50;140
PE-00606;PE-00640;2020-05-06 14:06:10;60
PE-00606;PA-00379;2020-05-06 12:36:20;1260
PE-00606;PA-00379;2020-05-06 13:10:20;390
PE-00606;PA-00379;2020-05-06 13:51:40;380
PE-00606;PA-00379;2020-05-06 14:08:50;20
PE-00606;PA-00379;2020-05-06 14:36:00;150
PE-00606;PA-00379;2020-05-06 14:57:40;540
PE-00606;PA-00379;2020-05-06 15:08:10;440
PE-00606;PA-00379;2020-05-06 16:13:30;250
PE-00606;PA-00379;2020-05-06 16:18:40;2220
PE-00606;PA-00379;2020-05-06 16:57:50;90
PE-00606;PA-00379;2020-05-06 18:01:20;1170
PE-00606;PA-00379;2020-05-06 18:22:30;110
PE-00606;PA-00379;2020-05-07 14:07:40;240
PE-00606;PA-00379;2020-05-07 14:13:30;1090
PE-00606;PA-00379;2020-05-07 15:24:30;20
PE-00606;PA-00379;2020-05-07 16:46:50;460
PE-00606;PA-00379;2020-05-07 16:55:40;610
PE-00606;PA-00379;2020-05-07 17:09:10;40
PE-00606;PE-00644;2020-05-06 14:04:40;120
PE-00606;PE-00647;2020-05-06 13:48:40;30
PE-00606;PE-00647;2020-05-06 14:04:40;130
PE-00606;PE-00647;2020-05-06 15:20:40;880
PE-00606;PE-00647;2020-05-07 15:29:10;330
PE-00606;PE-00648;2020-05-06 17:43:10;310
PE-00606;PE-00648;2020-05-06 17:49:50;460
PE-00606;PA-00381;2020-05-07 15:42:10;10
PE-00606;PE-00679;2020-05-07 14:14:20;70
PE-00606;PE-00679;2020-05-07 15:09:10;40
PE-00606;PE-00687;2020-05-07 15:57:30;30
PE-00606;PE-00701;2020-05-07 13:55:20;700
PE-00606;PE-00701;2020-05-07 14:30:10;330
PE-00606;PE-00704;2020-05-07 13:18:00;210
PE-00606;PE-00704;2020-05-07 14:12:50;50
PE-00606;PE-00704;2020-05-07 15:07:00;20
PE-00606;PE-00704;2020-05-07 15:28:00;650
PE-00606;PE-00704;2020-05-07 15:53:20;60
PE-00606;PE-00704;2020-05-07 16:31:20;80
PE-00606;PE-00704;2020-05-07 17:10:30;530
PE-00606;PE-00704;2020-05-07 17:34:00;1000
PE-00606;PE-00704;2020-05-07 17:51:50;40
PE-00606;PE-00704;2020-05-07 18:05:50;100
PE-00606;PE-00704;2020-05-07 18:08:50;1180
PE-00606;PE-00705;2020-05-07 14:40:00;600
PE-00606;PE-00706;2020-05-07 14:38:10;20
PE-00606;PE-00711;2020-05-07 14:07:50;140
PE-00606;PE-00713;2020-05-07 14:55:30;320
PE-00606;PE-00713;2020-05-07 15:25:50;100
PE-00606;PE-00713;2020-05-07 15:37:10;330
PE-00606;PE-00713;2020-05-07 15:52:30;130
PE-00606;PE-00713;2020-05-07 16:08:40;960
PE-00606;PE-00713;2020-05-07 17:52:10;10
PE-00606;PE-00713;2020-05-07 18:01:40;350
PE-00606;PE-00713;2020-05-07 18:16:50;70
PE-00606;PE-00713;2020-05-07 18:30:50;250
PE-00606;PE-00713;2020-05-07 18:38:30;350
PE-00606;PE-00715;2020-05-07 15:25:50;40
PE-00606;PE-00715;2020-05-07 15:39:40;170
PE-00606;PE-00715;2020-05-07 15:52:30;130
PE-00606;PE-00715;2020-05-07 18:09:00;940
PE-00606;PE-00716;2020-05-07 15:06:20;70
PE-00606;PE-00716;2020-05-07 18:34:30;70
PE-00606;PE-00716;2020-05-07 18:37:30;350
PE-00607;PE-00608;2020-05-06 13:17:20;180
PE-00607;PE-00608;2020-05-06 13:21:40;60
PE-00607;PE-00608;2020-05-06 13:42:50;150
PE-00607;PE-00608;2020-05-06 14:40:00;460
PE-00607;PE-00608;2020-05-06 16:16:50;210
PE-00607;PE-00608;2020-05-06 18:25:40;60
PE-00607;PE-00620;2020-05-07 14:43:10;370
PE-00607;PE-00626;2020-05-06 13:07:20;310
PE-00607;PE-00636;2020-05-06 14:55:00;30
PE-00607;PA-00379;2020-05-06 12:34:10;820
PE-00607;PA-00379;2020-05-06 12:49:00;1420
PE-00607;PA-00379;2020-05-06 13:27:40;390
PE-00607;PA-00379;2020-05-06 13:35:50;370
PE-00607;PA-00379;2020-05-06 13:58:50;2430
PE-00607;PA-00379;2020-05-06 14:55:30;1100
PE-00607;PA-00379;2020-05-06 15:21:10;120
PE-00607;PA-00379;2020-05-06 16:13:30;3050
PE-00607;PA-00379;2020-05-06 17:06:00;130
PE-00607;PA-00379;2020-05-06 17:59:20;1470
PE-00607;PA-00379;2020-05-07 15:10:10;720
PE-00607;PA-00379;2020-05-07 15:36:00;990
PE-00607;PA-00379;2020-05-07 16:29:30;510
PE-00607;PA-00379;2020-05-07 16:42:40;60
PE-00607;PA-00379;2020-05-07 16:44:50;2220
PE-00607;PA-00379;2020-05-07 17:22:50;1930
PE-00607;PA-00379;2020-05-07 18:02:40;240
PE-00607;PE-00641;2020-05-06 13:56:50;70
PE-00607;PE-00645;2020-05-06 17:08:40;30
PE-00607;PE-00647;2020-05-06 15:23:10;210
PE-00607;PE-00647;2020-05-06 15:27:50;460
PE-00607;PE-00648;2020-05-06 17:43:10;310
PE-00607;PE-00648;2020-05-06 17:55:20;120
PE-00607;PA-00381;2020-05-06 13:13:50;640
PE-00607;PE-00679;2020-05-07 14:14:20;70
PE-00607;PE-00701;2020-05-07 13:17:40;250
PE-00607;PE-00701;2020-05-07 13:38:00;390
PE-00607;PE-00701;2020-05-07 13:54:30;440
PE-00607;PE-00701;2020-05-07 14:17:00;710
PE-00607;PE-00701;2020-05-07 14:30:20;320
PE-00607;PE-00704;2020-05-07 15:10:40;50
PE-00607;PE-00704;2020-05-07 16:03:10;180
PE-00607;PE-00704;2020-05-07 18:08:20;1210
PE-00607;PE-00705;2020-05-07 13:05:20;160
PE-00607;PE-00705;2020-05-07 14:39:10;610
PE-00607;PE-00713;2020-05-07 15:22:20;110
PE-00607;PE-00713;2020-05-07 16:14:10;100
PE-00607;PE-00713;2020-05-07 18:45:10;40
PE-00607;PE-00715;2020-05-07 14:47:30;270
PE-00607;PE-00715;2020-05-07 18:08:00;990
PE-00607;PE-00716;2020-05-07 18:21:00;140
PE-00607;PE-00716;2020-05-07 18:26:30;120
PE-00608;PE-00609;2020-05-06 12:54:40;480
PE-00608;PE-00611;2020-05-06 16:02:10;110
PE-00608;PE-00611;2020-05-06 16:36:50;110
PE-00608;PE-00621;2020-05-06 13:41:20;100
PE-00608;PE-00621;2020-05-06 13:46:20;320
PE-00608;PE-00621;2020-05-06 15:07:40;760
PE-00608;PE-00636;2020-05-06 18:27:20;360
PE-00608;PE-00638;2020-05-06 13:32:20;50
PE-00608;PE-00638;2020-05-06 16:00:40;140
PE-00608;PE-00642;2020-05-06 14:30:10;400
PE-00608;PA-00381;2020-05-06 12:46:00;3440
PE-00608;PA-00381;2020-05-06 13:44:30;2550
PE-00608;PA-00381;2020-05-06 14:51:00;390
PE-00608;PA-00381;2020-05-06 15:06:30;3320
PE-00608;PA-00381;2020-05-06 16:03:00;970
PE-00608;PA-00381;2020-05-06 16:36:50;980
PE-00608;PA-00381;2020-05-06 17:14:50;1000
PE-00608;PA-00381;2020-05-06 17:32:40;1660
PE-00608;PA-00381;2020-05-06 18:07:40;320
PE-00608;PA-00381;2020-05-06 18:24:30;40
PE-00608;PA-00382;2020-05-06 12:45:50;6060
PE-00608;PA-00382;2020-05-06 14:50:40;520
PE-00608;PA-00382;2020-05-06 15:06:30;1840
PE-00608;PA-00382;2020-05-06 15:38:30;1640
PE-00608;PA-00382;2020-05-06 16:07:00;760
PE-00608;PA-00382;2020-05-06 16:37:00;700
PE-00608;PA-00382;2020-05-06 17:05:50;3260
PE-00608;PA-00382;2020-05-06 18:07:40;310
PE-00608;PA-00382;2020-05-06 18:14:10;660
PA-00376;PE-00610;2020-05-06 08:00:50;420
PA-00376;PE-00610;2020-05-06 12:48:20;70
PA-00376;PE-00610;2020-05-06 13:04:30;10
PA-00376;PE-00610;2020-05-06 14:22:50;1020
PA-00376;PE-00610;2020-05-06 15:28:50;870
PA-00376;PE-00617;2020-05-06 08:17:30;1540
PA-00376;PE-00627;2020-05-07 06:54:10;350
PA-00376;PE-00631;2020-05-06 09:22:20;760
PA-00376;PE-00633;2020-05-06 12:16:00;430
PA-00376;PE-00633;2020-05-06 12:48:10;280
PA-00376;PE-00633;2020-05-06 13:09:20;160
PA-00376;PE-00633;2020-05-06 13:17:20;1220
PA-00376;PE-00633;2020-05-06 13:52:20;220
PA-00376;PE-00633;2020-05-06 14:18:10;820
PA-00376;PE-00633;2020-05-06 14:38:00;750
PA-00376;PE-00633;2020-05-06 14:51:40;120
PA-00376;PE-00633;2020-05-06 15:00:00;960
PA-00376;PE-00633;2020-05-06 15:23:50;290
PA-00376;PE-00633;2020-05-06 15:30:00;230
PA-00376;PE-00633;2020-05-06 15:35:20;430
PA-00376;PE-00633;2020-05-06 15:49:50;100
PA-00376;PE-00633;2020-05-06 16:16:20;990
PA-00376;PE-00633;2020-05-06 18:28:30;280
PA-00376;PE-00634;2020-05-06 12:15:50;670
PA-00376;PE-00634;2020-05-06 12:56:20;360
PA-00376;PE-00634;2020-05-06 13:06:20;270
PA-00376;PE-00634;2020-05-06 13:43:30;330
PA-00376;PE-00634;2020-05-06 13:55:10;720
PA-00376;PE-00634;2020-05-06 14:16:00;1010
PA-00376;PE-00634;2020-05-06 14:35:10;1110
PA-00376;PE-00634;2020-05-06 15:01:30;570
PA-00376;PE-00634;2020-05-06 15:13:10;410
PA-00376;PE-00634;2020-05-06 15:21:20;1850
PA-00376;PE-00634;2020-05-06 16:21:30;50
PA-00376;PE-00634;2020-05-06 17:57:20;510
PA-00376;PE-00634;2020-05-06 18:24:50;660
PA-00376;PE-00634;2020-05-07 13:36:30;140
PA-00376;PE-00634;2020-05-07 14:40:30;30
PA-00376;PE-00634;2020-05-07 17:38:50;90
PA-00376;PE-00644;2020-05-07 14:28:00;110
PA-00376;PE-00645;2020-05-06 13:58:20;30
PA-00376;PE-00645;2020-05-06 17:33:20;60
PA-00376;PE-00651;2020-05-06 20:14:20;440
PA-00376;PE-00651;2020-05-07 00:18:50;70
PA-00376;PE-00651;2020-05-07 05:21:50;50
PA-00376;PE-00653;2020-05-07 01:48:10;100
PA-00376;PE-00653;2020-05-07 02:59:30;70
PA-00376;PE-00653;2020-05-07 03:07:40;290
PA-00376;PE-00661;2020-05-06 19:56:20;70
PA-00376;PE-00661;2020-05-06 20:17:30;1050
PA-00376;PE-00661;2020-05-06 20:36:20;120
PA-00376;PE-00661;2020-05-07 03:11:30;650
PA-00376;PE-00665;2020-05-06 20:22:50;30
PA-00376;PE-00665;2020-05-07 03:40:40;180
PA-00376;PE-00665;2020-05-07 04:00:30;70
PA-00376;PE-00668;2020-05-06 20:02:10;250
PA-00376;PE-00668;2020-05-06 20:12:50;1680
PA-00376;PE-00668;2020-05-06 21:08:40;100
PA-00376;PE-00668;2020-05-06 21:54:20;470
PA-00376;PE-00668;2020-05-06 22:23:40;1030
PA-00376;PE-00668;2020-05-06 22:47:40;1150
PA-00376;PE-00668;2020-05-06 23:08:20;370
PA-00376;PE-00668;2020-05-06 23:16:10;400
PA-00376;PE-00668;2020-05-06 23:30:10;290
PA-00376;PE-00668;2020-05-06 23:39:30;510
PA-00376;PE-00668;2020-05-06 23:55:40;440
PA-00376;PE-00668;2020-05-07 00:21:50;270
PA-00376;PE-00668;2020-05-07 01:11:00;260
PA-00376;PE-00668;2020-05-07 02:59:30;410
PA-00376;PE-00668;2020-05-07 03:07:40;2180
PA-00376;PE-00668;2020-05-07 03:46:50;1570
PA-00376;PE-00668;2020-05-07 04:16:40;450
PA-00376;PE-00668;2020-05-07 04:30:30;550
PA-00376;PE-00668;2020-05-07 04:40:50;370
PA-00376;PE-00674;2020-05-07 02:46:20;1140
PA-00376;PE-00675;2020-05-07 06:43:10;50
PA-00376;PE-00675;2020-05-07 08:27:50;620
PA-00376;PE-00675;2020-05-07 09:53:50;80
PA-00376;PE-00680;2020-05-07 07:45:40;740
PA-00376;PE-00680;2020-05-07 08:10:00;770
PA-00376;PE-00681;2020-05-07 02:40:50;1480
PA-00376;PE-00693;2020-05-07 11:56:20;40
PA-00376;PE-00693;2020-05-07 12:48:20;130
PA-00376;PE-00693;2020-05-07 13:08:20;830
PA-00376;PE-00693;2020-05-07 13:26:00;150
PA-00376;PE-00693;2020-05-07 14:30:50;30
PA-00376;PE-00693;2020-05-07 14:38:40;30
PA-00376;PE-00693;2020-05-07 15:47:40;1230
PA-00376;PE-00693;2020-05-07 17:09:40;300
PA-00376;PE-00693;2020-05-07 17:17:10;290
PA-00376;PE-00693;2020-05-07 17:47:30;340
PA-00376;PE-00693;2020-05-07 18:20:30;630
PA-00376;PE-00694;2020-05-07 13:36:10;220
PA-00376;PE-00694;2020-05-07 14:14:30;210
PA-00376;PE-00694;2020-05-07 14:29:20;260
PA-00376;PE-00694;2020-05-07 14:35:10;50
PA-00376;PE-00694;2020-05-07 14:39:10;130
PA-00376;PE-00694;2020-05-07 14:51:40;340
PA-00376;PE-00694;2020-05-07 14:58:40;220
PA-00376;PE-00694;2020-05-07 15:12:30;130
PA-00376;PE-00694;2020-05-07 17:20:00;130
PA-00376;PE-00694;2020-05-07 17:54:00;280
PA-00376;PE-00694;2020-05-07 18:02:40;140
PA-00376;PE-00695;2020-05-07 13:45:20;240
PA-00376;PE-00695;2020-05-07 17:15:20;240
PA-00376;PE-00696;2020-05-07 11:56:20;600
PA-00376;PE-00696;2020-05-07 12:19:20;1900
PA-00376;PE-00696;2020-05-07 12:55:50;2600
PA-00376;PE-00696;2020-05-07 13:42:20;1670
PA-00376;PE-00696;2020-05-07 14:51:10;120
PA-00376;PE-00696;2020-05-07 15:40:10;2340
PA-00376;PE-00696;2020-05-07 17:05:00;10
PA-00376;PE-00696;2020-05-07 17:07:20;370
PA-00376;PE-00696;2020-05-07 17:15:50;1700
PA-00376;PE-00696;2020-05-07 17:47:50;320
PA-00376;PE-00696;2020-05-07 17:58:00;30
PA-00376;PE-00697;2020-05-07 10:02:20;400
PA-00376;PE-00697;2020-05-07 10:10:30;160
PA-00376;PE-00697;2020-05-07 10:14:30;80
PA-00376;PE-00697;2020-05-07 11:30:20;520
PA-00376;PE-00698;2020-05-06 20:01:50;2310
PA-00376;PE-00698;2020-05-06 21:52:30;580
PA-00376;PE-00698;2020-05-06 22:27:10;900
PA-00376;PE-00698;2020-05-06 22:52:50;2170
PA-00376;PE-00698;2020-05-06 23:30:10;470
PA-00376;PE-00698;2020-05-07 00:21:30;530
PA-00376;PE-00698;2020-05-07 00:31:20;230
PA-00376;PE-00698;2020-05-07 02:50:10;480
PA-00376;PE-00698;2020-05-07 03:05:50;210
PA-00376;PE-00698;2020-05-07 03:11:00;1800
PA-00376;PE-00698;2020-05-07 03:46:30;490
PA-00376;PE-00698;2020-05-07 04:42:30;80
PA-00376;PE-00711;2020-05-07 09:37:30;40
PA-00376;PE-00711;2020-05-07 10:21:40;50
PE-00609;PE-00610;2020-05-06 07:33:10;570
PE-00609;PE-00610;2020-05-06 07:44:10;20
PE-00609;PE-00610;2020-05-06 10:07:20;280
PE-00609;PE-00610;2020-05-06 11:13:50;770
PE-00609;PE-00610;2020-05-06 12:42:30;310
PE-00609;PE-00610;2020-05-06 13:28:20;260
PE-00609;PE-00610;2020-05-06 13:33:50;1060
PE-00609;PE-00610;2020-05-06 13:52:50;870
PE-00609;PE-00611;2020-05-06 11:29:00;190
PE-00609;PE-00612;2020-05-06 11:03:20;20
PE-00609;PE-00613;2020-05-06 07:35:40;530
PE-00609;PE-00614;2020-05-06 08:59:00;160
PE-00609;PE-00614;2020-05-06 09:30:00;370
PE-00609;PE-00614;2020-05-06 09:39:10;500
PE-00609;PE-00614;2020-05-06 12:44:00;170
PE-00609;PE-00619;2020-05-06 07:15:00;60
PE-00609;PE-00621;2020-05-06 07:54:30;230
PE-00609;PE-00621;2020-05-06 08:00:10;130
PE-00609;PE-00621;2020-05-06 10:35:10;300
PE-00609;PE-00621;2020-05-06 11:03:40;390
PE-00609;PE-00621;2020-05-06 11:31:20;40
PE-00609;PE-00621;2020-05-06 11:33:40;60
PE-00609;PE-00621;2020-05-06 11:40:00;730
PE-00609;PE-00621;2020-05-06 13:25:30;110
PE-00609;PE-00621;2020-05-06 14:16:00;170
PE-00609;PE-00621;2020-05-06 15:01:20;100
PE-00609;PE-00622;2020-05-06 07:33:10;210
PE-00609;PE-00622;2020-05-06 07:45:20;10
PE-00609;PE-00622;2020-05-06 08:26:10;50
PE-00609;PE-00622;2020-05-06 10:28:00;120
PE-00609;PE-00623;2020-05-06 07:33:10;230
PE-00609;PE-00625;2020-05-06 07:59:10;40
PE-00609;PE-00626;2020-05-06 13:13:50;160
PE-00609;PE-00626;2020-05-06 13:20:10;30
