id;status;cat;ward;firstDate;lastDate
PE-00943;PE;Paramedical;Reanimation;2020-07-19 17:12:00;2020-07-20 05:41:00
PE-00944;PE;Paramedical;Reanimation;2020-07-19 17:28:00;2020-07-20 05:05:00
PE-00945;PE;Paramedical;Reanimation;2020-07-19 17:28:00;2020-07-20 05:05:00
PE-00946;PE;Paramedical;Reanimation;2020-07-19 17:28:00;2020-07-20 05:07:00
PE-00947;PE;Paramedical;Reanimation;2020-07-19 17:29:00;2020-07-20 05:07:00
PE-00948;PE;Paramedical;Reanimation;2020-07-19 17:46:00;2020-07-20 05:05:00
PE-00949;PE;Paramedical;Reanimation;2020-07-19 17:54:00;2020-07-20 05:18:00
PE-00950;PE;Paramedical;Reanimation;2020-07-19 17:57:00;2020-07-20 05:05:00
PE-00951;PE;Paramedical;Reanimation;2020-07-19 18:05:00;2020-07-20 05:05:00
PE-00952;PE;Paramedical;Reanimation;2020-07-20 05:04:00;2020-07-20 16:09:00
PE-00953;PE;Paramedical;Reanimation;2020-07-20 05:04:00;2020-07-20 16:47:00
PE-00969;PE;Paramedical;Reanimation;2020-07-20 05:12:00;2020-07-20 09:42:00
PE-00968;PE;Paramedical;Reanimation;2020-07-20 05:12:00;2020-07-20 16:47:00
PE-00967;PE;Paramedical;Reanimation;2020-07-20 05:13:00;2020-07-20 16:48:00
PE-00965;PE;Paramedical;Reanimation;2020-07-20 05:14:00;2020-07-20 16:48:00
PE-00964;PE;Paramedical;Reanimation;2020-07-20 05:16:00;2020-07-20 05:19:00
PE-00898;PE;Paramedical;Reanimation;2020-07-20 05:16:00;2020-07-20 16:56:00
PE-00962;PE;Paramedical;Reanimation;2020-07-20 05:20:00;2020-07-20 16:54:00
PE-00901;PE;Paramedical;Reanimation;2020-07-20 05:20:00;2020-07-20 17:09:00
PE-00958;PE;Paramedical;Reanimation;2020-07-20 05:30:00;2020-07-20 16:49:00
PE-00916;PE;Paramedical;Reanimation;2020-07-20 05:32:00;2020-07-20 16:43:00
PE-00955;PE;Paramedical;Reanimation;2020-07-20 05:32:00;2020-07-20 17:03:00
PE-00894;PE;Paramedical;Reanimation;2020-07-20 05:39:00;2020-07-20 16:53:00
PE-00960;PE;Paramedical;Reanimation;2020-07-20 05:40:00;2020-07-20 16:54:00
PE-00911;PE;Paramedical;Reanimation;2020-07-20 05:58:00;2020-07-20 21:00:00
PE-00904;PE;Medical;Reanimation;2020-07-20 06:00:00;2020-07-20 15:07:00
PE-00928;PE;Medical;Reanimation;2020-07-20 06:25:00;2020-07-20 07:11:00
PE-00921;PE;Medical;Reanimation;2020-07-20 06:28:00;2020-07-20 21:00:00
PE-00961;PE;Medical;Reanimation;2020-07-20 06:30:00;2020-07-20 15:09:00
PE-00922;PE;Medical;Reanimation;2020-07-20 06:30:00;2020-07-20 16:19:00
PE-00963;PE;Medical;Reanimation;2020-07-20 06:30:00;2020-07-20 16:48:00
PE-00966;PE;Medical;Reanimation;2020-07-20 06:30:00;2020-07-20 21:00:00
PE-00929;PE;Medical;Reanimation;2020-07-20 06:31:00;2020-07-20 16:03:00
PE-00957;PE;Medical;Reanimation;2020-07-20 06:31:00;2020-07-20 16:57:00
PE-00926;PE;Medical;Reanimation;2020-07-20 06:32:00;2020-07-20 15:41:00
PE-00956;PE;Medical;Reanimation;2020-07-20 06:32:00;2020-07-20 16:57:00
PE-00954;PE;Medical;Reanimation;2020-07-20 06:33:00;2020-07-20 16:58:00
PE-00905;PE;Medical;Reanimation;2020-07-20 06:44:00;2020-07-20 12:00:00
PE-00903;PE;Paramedical;Reanimation;2020-07-20 06:44:00;2020-07-20 13:33:00
PE-00927;PE;Medical;Reanimation;2020-07-20 06:44:00;2020-07-20 21:00:00
PE-00917;PE;Paramedical;Reanimation;2020-07-20 06:45:00;2020-07-20 09:30:00
PE-00920;PE;Medical;Reanimation;2020-07-20 07:22:00;2020-07-20 16:49:00
PE-00932;PE;Paramedical;Reanimation;2020-07-20 07:41:00;2020-07-20 13:55:00
PE-00918;PE;Medical;Reanimation;2020-07-20 08:57:00;2020-07-20 16:48:00
PE-00900;PE;Paramedical;Reanimation;2020-07-21 05:30:00;2020-07-21 16:40:00
PE-00897;PE;Paramedical;Reanimation;2020-07-21 05:30:00;2020-07-21 17:05:00
PE-00901;PE;Paramedical;Reanimation;2020-07-21 05:30:00;2020-07-21 17:20:00
PE-00891;PE;Paramedical;Reanimation;2020-07-21 05:35:00;2020-07-21 17:22:00
PE-00892;PE;Paramedical;Reanimation;2020-07-21 05:35:00;2020-07-21 17:22:00
PE-00893;PE;Paramedical;Reanimation;2020-07-21 05:35:00;2020-07-21 17:26:00
PE-00894;PE;Paramedical;Reanimation;2020-07-21 05:35:00;2020-07-21 17:26:00
PE-00908;PE;Paramedical;Reanimation;2020-07-21 05:44:00;2020-07-21 17:19:00
PE-00899;PE;Paramedical;Reanimation;2020-07-21 05:45:00;2020-07-21 16:40:00
PE-00895;PE;Paramedical;Reanimation;2020-07-21 05:45:00;2020-07-21 16:47:00
PE-00898;PE;Paramedical;Reanimation;2020-07-21 05:45:00;2020-07-21 16:53:00
PE-00896;PE;Paramedical;Reanimation;2020-07-21 05:45:00;2020-07-21 16:53:00
PE-00903;PE;Paramedical;Reanimation;2020-07-21 05:46:00;2020-07-21 12:58:00
PE-00909;PE;Paramedical;Reanimation;2020-07-21 05:49:00;2020-07-21 17:22:00
PE-00910;PE;Paramedical;Reanimation;2020-07-21 05:49:00;2020-07-21 17:49:00
PE-00911;PE;Paramedical;Reanimation;2020-07-21 06:00:00;2020-07-21 15:40:00
PE-00904;PE;Medical;Reanimation;2020-07-21 06:01:00;2020-07-21 14:32:00
PE-00905;PE;Medical;Reanimation;2020-07-21 06:19:00;2020-07-21 07:35:00
PE-00924;PE;Medical;Reanimation;2020-07-21 06:24:00;2020-07-21 16:09:00
PE-00925;PE;Medical;Reanimation;2020-07-21 06:25:00;2020-07-21 17:00:00
PE-00927;PE;Medical;Reanimation;2020-07-21 06:34:00;2020-07-21 15:37:00
PE-00926;PE;Medical;Reanimation;2020-07-21 06:34:00;2020-07-21 17:02:00
PE-00929;PE;Medical;Reanimation;2020-07-21 06:41:00;2020-07-21 08:47:00
PE-00928;PE;Medical;Reanimation;2020-07-21 06:41:00;2020-07-21 15:54:00
PE-00913;PE;Paramedical;Reanimation;2020-07-21 06:43:00;2020-07-21 16:50:00
PE-00902;PE;Medical;Reanimation;2020-07-21 06:50:00;2020-07-21 07:00:00
PE-00914;PE;Medical;Reanimation;2020-07-21 06:54:00;2020-07-21 07:00:00
PE-00916;PE;Paramedical;Reanimation;2020-07-21 06:54:00;2020-07-21 16:47:00
PE-00915;PE;Paramedical;Reanimation;2020-07-21 06:54:00;2020-07-21 17:37:00
PE-00917;PE;Paramedical;Reanimation;2020-07-21 06:56:00;2020-07-21 09:03:00
PE-00919;PE;Medical;Reanimation;2020-07-21 06:57:00;2020-07-21 16:40:00
PE-00918;PE;Medical;Reanimation;2020-07-21 06:57:00;2020-07-21 16:45:00
PE-00920;PE;Medical;Reanimation;2020-07-21 06:57:00;2020-07-21 17:23:00
PE-00921;PE;Medical;Reanimation;2020-07-21 06:57:00;2020-07-21 17:23:00
PE-00922;PE;Medical;Reanimation;2020-07-21 06:57:00;2020-07-21 17:48:00
PE-00932;PE;Paramedical;Reanimation;2020-07-21 07:52:00;2020-07-21 13:23:00
PE-00923;PE;Medical;Reanimation;2020-07-21 07:58:00;2020-07-21 16:32:00
PE-00931;PE;Paramedical;Reanimation;2020-07-21 09:59:00;2020-07-21 14:43:00
PE-00933;PE;Paramedical;Reanimation;2020-07-21 12:09:00;2020-07-21 13:17:00
PE-00934;PE;Paramedical;Reanimation;2020-07-21 12:33:00;2020-07-21 13:17:00
PE-00935;PE;Medical;Reanimation;2020-07-21 13:53:00;2020-07-21 14:04:00
PE-00937;PE;Medical;Reanimation;2020-07-21 15:01:00;2020-07-21 15:36:00
PE-00938;PE;Medical;Reanimation;2020-07-21 16:04:00;2020-07-22 07:25:00
PE-00940;PE;Medical;Reanimation;2020-07-21 16:31:00;2020-07-22 07:37:00
PE-00939;PE;Medical;Reanimation;2020-07-21 16:34:00;2020-07-22 06:14:00
PE-00941;PE;Paramedical;Reanimation;2020-07-21 16:55:00;2020-07-22 05:05:00
PE-00942;PE;Paramedical;Reanimation;2020-07-21 17:08:00;2020-07-22 05:21:00
PE-00943;PE;Paramedical;Reanimation;2020-07-21 17:12:00;2020-07-22 05:41:00
PE-00944;PE;Paramedical;Reanimation;2020-07-21 17:28:00;2020-07-22 05:05:00
PE-00945;PE;Paramedical;Reanimation;2020-07-21 17:28:00;2020-07-22 05:05:00
PE-00946;PE;Paramedical;Reanimation;2020-07-21 17:28:00;2020-07-22 05:07:00
PE-00947;PE;Paramedical;Reanimation;2020-07-21 17:29:00;2020-07-22 05:07:00
PE-00948;PE;Paramedical;Reanimation;2020-07-21 17:46:00;2020-07-22 05:05:00
PE-00949;PE;Paramedical;Reanimation;2020-07-21 17:54:00;2020-07-22 05:18:00
PE-00950;PE;Paramedical;Reanimation;2020-07-21 17:57:00;2020-07-22 05:05:00
PE-00951;PE;Paramedical;Reanimation;2020-07-21 18:05:00;2020-07-22 05:05:00
PE-00952;PE;Paramedical;Reanimation;2020-07-22 05:04:00;2020-07-22 16:09:00
PE-00953;PE;Paramedical;Reanimation;2020-07-22 05:04:00;2020-07-22 16:47:00
PE-00969;PE;Paramedical;Reanimation;2020-07-22 05:12:00;2020-07-22 09:42:00
PE-00968;PE;Paramedical;Reanimation;2020-07-22 05:12:00;2020-07-22 16:47:00
PE-00967;PE;Paramedical;Reanimation;2020-07-22 05:13:00;2020-07-22 16:48:00
PE-00965;PE;Paramedical;Reanimation;2020-07-22 05:14:00;2020-07-22 16:48:00
PE-00964;PE;Paramedical;Reanimation;2020-07-22 05:16:00;2020-07-22 05:19:00
PE-00898;PE;Paramedical;Reanimation;2020-07-22 05:16:00;2020-07-22 16:56:00
PE-00962;PE;Paramedical;Reanimation;2020-07-22 05:20:00;2020-07-22 16:54:00
PE-00901;PE;Paramedical;Reanimation;2020-07-22 05:20:00;2020-07-22 17:09:00
PE-00958;PE;Paramedical;Reanimation;2020-07-22 05:30:00;2020-07-22 16:49:00
PE-00916;PE;Paramedical;Reanimation;2020-07-22 05:32:00;2020-07-22 16:43:00
PE-00955;PE;Paramedical;Reanimation;2020-07-22 05:32:00;2020-07-22 17:03:00
PE-00894;PE;Paramedical;Reanimation;2020-07-22 05:39:00;2020-07-22 16:53:00
PE-00960;PE;Paramedical;Reanimation;2020-07-22 05:40:00;2020-07-22 16:54:00
PE-00911;PE;Paramedical;Reanimation;2020-07-22 05:58:00;2020-07-22 21:00:00
PE-00904;PE;Medical;Reanimation;2020-07-22 06:00:00;2020-07-22 15:07:00
PE-00928;PE;Medical;Reanimation;2020-07-22 06:25:00;2020-07-22 07:11:00
PE-00921;PE;Medical;Reanimation;2020-07-22 06:28:00;2020-07-22 21:00:00
PE-00961;PE;Medical;Reanimation;2020-07-22 06:30:00;2020-07-22 15:09:00
PE-00922;PE;Medical;Reanimation;2020-07-22 06:30:00;2020-07-22 16:19:00
PE-00963;PE;Medical;Reanimation;2020-07-22 06:30:00;2020-07-22 16:48:00
PE-00966;PE;Medical;Reanimation;2020-07-22 06:30:00;2020-07-22 21:00:00
PE-00929;PE;Medical;Reanimation;2020-07-22 06:31:00;2020-07-22 16:03:00
PE-00957;PE;Medical;Reanimation;2020-07-22 06:31:00;2020-07-22 16:57:00
PE-00926;PE;Medical;Reanimation;2020-07-22 06:32:00;2020-07-22 15:41:00
PE-00956;PE;Medical;Reanimation;2020-07-22 06:32:00;2020-07-22 16:57:00
PE-00954;PE;Medical;Reanimation;2020-07-22 06:33:00;2020-07-22 16:58:00
PE-00905;PE;Medical;Reanimation;2020-07-22 06:44:00;2020-07-22 12:00:00
PE-00903;PE;Paramedical;Reanimation;2020-07-22 06:44:00;2020-07-22 13:33:00
PE-00927;PE;Medical;Reanimation;2020-07-22 06:44:00;2020-07-22 21:00:00
PE-00917;PE;Paramedical;Reanimation;2020-07-22 06:45:00;2020-07-22 09:30:00
PE-00920;PE;Medical;Reanimation;2020-07-22 07:22:00;2020-07-22 16:49:00
PE-00932;PE;Paramedical;Reanimation;2020-07-22 07:41:00;2020-07-22 13:55:00
PE-00918;PE;Medical;Reanimation;2020-07-22 08:57:00;2020-07-22 16:48:00
PE-00900;PE;Paramedical;Reanimation;2020-07-23 05:30:00;2020-07-23 16:40:00
PE-00897;PE;Paramedical;Reanimation;2020-07-23 05:30:00;2020-07-23 17:05:00
PE-00901;PE;Paramedical;Reanimation;2020-07-23 05:30:00;2020-07-23 17:20:00
PE-00891;PE;Paramedical;Reanimation;2020-07-23 05:35:00;2020-07-23 17:22:00
PE-00892;PE;Paramedical;Reanimation;2020-07-23 05:35:00;2020-07-23 17:22:00
PE-00893;PE;Paramedical;Reanimation;2020-07-23 05:35:00;2020-07-23 17:26:00
PE-00894;PE;Paramedical;Reanimation;2020-07-23 05:35:00;2020-07-23 17:26:00
PE-00908;PE;Paramedical;Reanimation;2020-07-23 05:44:00;2020-07-23 17:19:00
PE-00899;PE;Paramedical;Reanimation;2020-07-23 05:45:00;2020-07-23 16:40:00
PE-00895;PE;Paramedical;Reanimation;2020-07-23 05:45:00;2020-07-23 16:47:00
PE-00898;PE;Paramedical;Reanimation;2020-07-23 05:45:00;2020-07-23 16:53:00
PE-00896;PE;Paramedical;Reanimation;2020-07-23 05:45:00;2020-07-23 16:53:00
PE-00903;PE;Paramedical;Reanimation;2020-07-23 05:46:00;2020-07-23 12:58:00
PE-00909;PE;Paramedical;Reanimation;2020-07-23 05:49:00;2020-07-23 17:22:00
PE-00910;PE;Paramedical;Reanimation;2020-07-23 05:49:00;2020-07-23 17:49:00
PE-00911;PE;Paramedical;Reanimation;2020-07-23 06:00:00;2020-07-23 15:40:00
PE-00904;PE;Medical;Reanimation;2020-07-23 06:01:00;2020-07-23 14:32:00
PE-00905;PE;Medical;Reanimation;2020-07-23 06:19:00;2020-07-23 07:35:00
PE-00924;PE;Medical;Reanimation;2020-07-23 06:24:00;2020-07-23 16:09:00
PE-00925;PE;Medical;Reanimation;2020-07-23 06:25:00;2020-07-23 17:00:00
PE-00927;PE;Medical;Reanimation;2020-07-23 06:34:00;2020-07-23 15:37:00
PE-00926;PE;Medical;Reanimation;2020-07-23 06:34:00;2020-07-23 17:02:00
PE-00929;PE;Medical;Reanimation;2020-07-23 06:41:00;2020-07-23 08:47:00
PE-00928;PE;Medical;Reanimation;2020-07-23 06:41:00;2020-07-23 15:54:00
PE-00913;PE;Paramedical;Reanimation;2020-07-23 06:43:00;2020-07-23 16:50:00
PE-00902;PE;Medical;Reanimation;2020-07-23 06:50:00;2020-07-23 07:00:00
PE-00914;PE;Medical;Reanimation;2020-07-23 06:54:00;2020-07-23 07:00:00
PE-00916;PE;Paramedical;Reanimation;2020-07-23 06:54:00;2020-07-23 16:47:00
PE-00915;PE;Paramedical;Reanimation;2020-07-23 06:54:00;2020-07-23 17:37:00
PE-00917;PE;Paramedical;Reanimation;2020-07-23 06:56:00;2020-07-23 09:03:00
PE-00919;PE;Medical;Reanimation;2020-07-23 06:57:00;2020-07-23 16:40:00
PE-00918;PE;Medical;Reanimation;2020-07-23 06:57:00;2020-07-23 16:45:00
PE-00920;PE;Medical;Reanimation;2020-07-23 06:57:00;2020-07-23 17:23:00
PE-00921;PE;Medical;Reanimation;2020-07-23 06:57:00;2020-07-23 17:23:00
PE-00922;PE;Medical;Reanimation;2020-07-23 06:57:00;2020-07-23 17:48:00
PE-00932;PE;Paramedical;Reanimation;2020-07-23 07:52:00;2020-07-23 13:23:00
PE-00923;PE;Medical;Reanimation;2020-07-23 07:58:00;2020-07-23 16:32:00
PE-00931;PE;Paramedical;Reanimation;2020-07-23 09:59:00;2020-07-23 14:43:00
PE-00933;PE;Paramedical;Reanimation;2020-07-23 12:09:00;2020-07-23 13:17:00
PE-00934;PE;Paramedical;Reanimation;2020-07-23 12:33:00;2020-07-23 13:17:00
PE-00935;PE;Medical;Reanimation;2020-07-23 13:53:00;2020-07-23 14:04:00
PE-00937;PE;Medical;Reanimation;2020-07-23 15:01:00;2020-07-23 15:36:00
PE-00938;PE;Medical;Reanimation;2020-07-23 16:04:00;2020-07-24 07:25:00
PE-00940;PE;Medical;Reanimation;2020-07-23 16:31:00;2020-07-24 07:37:00
PE-00939;PE;Medical;Reanimation;2020-07-23 16:34:00;2020-07-24 06:14:00
PE-00941;PE;Paramedical;Reanimation;2020-07-23 16:55:00;2020-07-24 05:05:00
PE-00942;PE;Paramedical;Reanimation;2020-07-23 17:08:00;2020-07-24 05:21:00
PE-00943;PE;Paramedical;Reanimation;2020-07-23 17:12:00;2020-07-24 05:41:00
PE-00944;PE;Paramedical;Reanimation;2020-07-23 17:28:00;2020-07-24 05:05:00
PE-00945;PE;Paramedical;Reanimation;2020-07-23 17:28:00;2020-07-24 05:05:00
PE-00946;PE;Paramedical;Reanimation;2020-07-23 17:28:00;2020-07-24 05:07:00
PE-00947;PE;Paramedical;Reanimation;2020-07-23 17:29:00;2020-07-24 05:07:00
PE-00948;PE;Paramedical;Reanimation;2020-07-23 17:46:00;2020-07-24 05:05:00
PE-00949;PE;Paramedical;Reanimation;2020-07-23 17:54:00;2020-07-24 05:18:00
PE-00950;PE;Paramedical;Reanimation;2020-07-23 17:57:00;2020-07-24 05:05:00
PE-00951;PE;Paramedical;Reanimation;2020-07-23 18:05:00;2020-07-24 05:05:00
PE-00952;PE;Paramedical;Reanimation;2020-07-24 05:04:00;2020-07-24 16:09:00
PE-00953;PE;Paramedical;Reanimation;2020-07-24 05:04:00;2020-07-24 16:47:00
PE-00969;PE;Paramedical;Reanimation;2020-07-24 05:12:00;2020-07-24 09:42:00
PE-00968;PE;Paramedical;Reanimation;2020-07-24 05:12:00;2020-07-24 16:47:00
PE-00967;PE;Paramedical;Reanimation;2020-07-24 05:13:00;2020-07-24 16:48:00
PE-00965;PE;Paramedical;Reanimation;2020-07-24 05:14:00;2020-07-24 16:48:00
PE-00964;PE;Paramedical;Reanimation;2020-07-24 05:16:00;2020-07-24 05:19:00
PE-00898;PE;Paramedical;Reanimation;2020-07-24 05:16:00;2020-07-24 16:56:00
PE-00962;PE;Paramedical;Reanimation;2020-07-24 05:20:00;2020-07-24 16:54:00
PE-00901;PE;Paramedical;Reanimation;2020-07-24 05:20:00;2020-07-24 17:09:00
PE-00958;PE;Paramedical;Reanimation;2020-07-24 05:30:00;2020-07-24 16:49:00
PE-00916;PE;Paramedical;Reanimation;2020-07-24 05:32:00;2020-07-24 16:43:00
PE-00955;PE;Paramedical;Reanimation;2020-07-24 05:32:00;2020-07-24 17:03:00
PE-00894;PE;Paramedical;Reanimation;2020-07-24 05:39:00;2020-07-24 16:53:00
PE-00960;PE;Paramedical;Reanimation;2020-07-24 05:40:00;2020-07-24 16:54:00
PE-00911;PE;Paramedical;Reanimation;2020-07-24 05:58:00;2020-07-24 21:00:00
PE-00904;PE;Medical;Reanimation;2020-07-24 06:00:00;2020-07-24 15:07:00
PE-00928;PE;Medical;Reanimation;2020-07-24 06:25:00;2020-07-24 07:11:00
PE-00921;PE;Medical;Reanimation;2020-07-24 06:28:00;2020-07-24 21:00:00
PE-00961;PE;Medical;Reanimation;2020-07-24 06:30:00;2020-07-24 15:09:00
PE-00922;PE;Medical;Reanimation;2020-07-24 06:30:00;2020-07-24 16:19:00
PE-00963;PE;Medical;Reanimation;2020-07-24 06:30:00;2020-07-24 16:48:00
PE-00966;PE;Medical;Reanimation;2020-07-24 06:30:00;2020-07-24 21:00:00
PE-00929;PE;Medical;Reanimation;2020-07-24 06:31:00;2020-07-24 16:03:00
PE-00957;PE;Medical;Reanimation;2020-07-24 06:31:00;2020-07-24 16:57:00
PE-00926;PE;Medical;Reanimation;2020-07-24 06:32:00;2020-07-24 15:41:00
PE-00956;PE;Medical;Reanimation;2020-07-24 06:32:00;2020-07-24 16:57:00
PE-00954;PE;Medical;Reanimation;2020-07-24 06:33:00;2020-07-24 16:58:00
PE-00905;PE;Medical;Reanimation;2020-07-24 06:44:00;2020-07-24 12:00:00
PE-00903;PE;Paramedical;Reanimation;2020-07-24 06:44:00;2020-07-24 13:33:00
PE-00927;PE;Medical;Reanimation;2020-07-24 06:44:00;2020-07-24 21:00:00
PE-00917;PE;Paramedical;Reanimation;2020-07-24 06:45:00;2020-07-24 09:30:00
PE-00920;PE;Medical;Reanimation;2020-07-24 07:22:00;2020-07-24 16:49:00
PE-00932;PE;Paramedical;Reanimation;2020-07-24 07:41:00;2020-07-24 13:55:00
PE-00918;PE;Medical;Reanimation;2020-07-24 08:57:00;2020-07-24 16:48:00
PE-00900;PE;Paramedical;Reanimation;2020-07-25 05:30:00;2020-07-25 16:40:00
PE-00897;PE;Paramedical;Reanimation;2020-07-25 05:30:00;2020-07-25 17:05:00
PE-00901;PE;Paramedical;Reanimation;2020-07-25 05:30:00;2020-07-25 17:20:00
PE-00891;PE;Paramedical;Reanimation;2020-07-25 05:35:00;2020-07-25 17:22:00
PE-00892;PE;Paramedical;Reanimation;2020-07-25 05:35:00;2020-07-25 17:22:00
PE-00893;PE;Paramedical;Reanimation;2020-07-25 05:35:00;2020-07-25 17:26:00
PE-00894;PE;Paramedical;Reanimation;2020-07-25 05:35:00;2020-07-25 17:26:00
PE-00908;PE;Paramedical;Reanimation;2020-07-25 05:44:00;2020-07-25 17:19:00
PE-00899;PE;Paramedical;Reanimation;2020-07-25 05:45:00;2020-07-25 16:40:00
PE-00895;PE;Paramedical;Reanimation;2020-07-25 05:45:00;2020-07-25 16:47:00
PE-00898;PE;Paramedical;Reanimation;2020-07-25 05:45:00;2020-07-25 16:53:00
PE-00896;PE;Paramedical;Reanimation;2020-07-25 05:45:00;2020-07-25 16:53:00
PE-00903;PE;Paramedical;Reanimation;2020-07-25 05:46:00;2020-07-25 12:58:00
PE-00909;PE;Paramedical;Reanimation;2020-07-25 05:49:00;2020-07-25 17:22:00
PE-00910;PE;Paramedical;Reanimation;2020-07-25 05:49:00;2020-07-25 17:49:00
PE-00911;PE;Paramedical;Reanimation;2020-07-25 06:00:00;2020-07-25 15:40:00
PE-00904;PE;Medical;Reanimation;2020-07-25 06:01:00;2020-07-25 14:32:00
PE-00905;PE;Medical;Reanimation;2020-07-25 06:19:00;2020-07-25 07:35:00
PE-00924;PE;Medical;Reanimation;2020-07-25 06:24:00;2020-07-25 16:09:00
PE-00925;PE;Medical;Reanimation;2020-07-25 06:25:00;2020-07-25 17:00:00
PE-00927;PE;Medical;Reanimation;2020-07-25 06:34:00;2020-07-25 15:37:00
PE-00926;PE;Medical;Reanimation;2020-07-25 06:34:00;2020-07-25 17:02:00
PE-00929;PE;Medical;Reanimation;2020-07-25 06:41:00;2020-07-25 08:47:00
PE-00928;PE;Medical;Reanimation;2020-07-25 06:41:00;2020-07-25 15:54:00
PE-00913;PE;Paramedical;Reanimation;2020-07-25 06:43:00;2020-07-25 16:50:00
PE-00902;PE;Medical;Reanimation;2020-07-25 06:50:00;2020-07-25 07:00:00
PE-00914;PE;Medical;Reanimation;2020-07-25 06:54:00;2020-07-25 07:00:00
PE-00916;PE;Paramedical;Reanimation;2020-07-25 06:54:00;2020-07-25 16:47:00
PE-00915;PE;Paramedical;Reanimation;2020-07-25 06:54:00;2020-07-25 17:37:00
PE-00917;PE;Paramedical;Reanimation;2020-07-25 06:56:00;2020-07-25 09:03:00
PE-00919;PE;Medical;Reanimation;2020-07-25 06:57:00;2020-07-25 16:40:00
PE-00918;PE;Medical;Reanimation;2020-07-25 06:57:00;2020-07-25 16:45:00
PE-00920;PE;Medical;Reanimation;2020-07-25 06:57:00;2020-07-25 17:23:00
PE-00921;PE;Medical;Reanimation;2020-07-25 06:57:00;2020-07-25 17:23:00
PE-00922;PE;Medical;Reanimation;2020-07-25 06:57:00;2020-07-25 17:48:00
PE-00932;PE;Paramedical;Reanimation;2020-07-25 07:52:00;2020-07-25 13:23:00
PE-00923;PE;Medical;Reanimation;2020-07-25 07:58:00;2020-07-25 16:32:00
PE-00931;PE;Paramedical;Reanimation;2020-07-25 09:59:00;2020-07-25 14:43:00
PE-00933;PE;Paramedical;Reanimation;2020-07-25 12:09:00;2020-07-25 13:17:00
PE-00934;PE;Paramedical;Reanimation;2020-07-25 12:33:00;2020-07-25 13:17:00
PE-00935;PE;Medical;Reanimation;2020-07-25 13:53:00;2020-07-25 14:04:00
PE-00937;PE;Medical;Reanimation;2020-07-25 15:01:00;2020-07-25 15:36:00
PE-00938;PE;Medical;Reanimation;2020-07-25 16:04:00;2020-07-26 07:25:00
PE-00940;PE;Medical;Reanimation;2020-07-25 16:31:00;2020-07-26 07:37:00
PE-00939;PE;Medical;Reanimation;2020-07-25 16:34:00;2020-07-26 06:14:00
PE-00941;PE;Paramedical;Reanimation;2020-07-25 16:55:00;2020-07-26 05:05:00
PE-00942;PE;Paramedical;Reanimation;2020-07-25 17:08:00;2020-07-26 05:21:00
PE-00943;PE;Paramedical;Reanimation;2020-07-25 17:12:00;2020-07-26 05:41:00
PE-00944;PE;Paramedical;Reanimation;2020-07-25 17:28:00;2020-07-26 05:05:00
PE-00945;PE;Paramedical;Reanimation;2020-07-25 17:28:00;2020-07-26 05:05:00
PE-00946;PE;Paramedical;Reanimation;2020-07-25 17:28:00;2020-07-26 05:07:00
PE-00947;PE;Paramedical;Reanimation;2020-07-25 17:29:00;2020-07-26 05:07:00
PE-00948;PE;Paramedical;Reanimation;2020-07-25 17:46:00;2020-07-26 05:05:00
PE-00949;PE;Paramedical;Reanimation;2020-07-25 17:54:00;2020-07-26 05:18:00
PE-00950;PE;Paramedical;Reanimation;2020-07-25 17:57:00;2020-07-26 05:05:00
PE-00951;PE;Paramedical;Reanimation;2020-07-25 18:05:00;2020-07-26 05:05:00
PE-00952;PE;Paramedical;Reanimation;2020-07-26 05:04:00;2020-07-26 16:09:00
PE-00953;PE;Paramedical;Reanimation;2020-07-26 05:04:00;2020-07-26 16:47:00
PE-00969;PE;Paramedical;Reanimation;2020-07-26 05:12:00;2020-07-26 09:42:00
PE-00968;PE;Paramedical;Reanimation;2020-07-26 05:12:00;2020-07-26 16:47:00
PE-00967;PE;Paramedical;Reanimation;2020-07-26 05:13:00;2020-07-26 16:48:00
PE-00965;PE;Paramedical;Reanimation;2020-07-26 05:14:00;2020-07-26 16:48:00
PE-00964;PE;Paramedical;Reanimation;2020-07-26 05:16:00;2020-07-26 05:19:00
PE-00898;PE;Paramedical;Reanimation;2020-07-26 05:16:00;2020-07-26 16:56:00
PE-00962;PE;Paramedical;Reanimation;2020-07-26 05:20:00;2020-07-26 16:54:00
PE-00901;PE;Paramedical;Reanimation;2020-07-26 05:20:00;2020-07-26 17:09:00
PE-00958;PE;Paramedical;Reanimation;2020-07-26 05:30:00;2020-07-26 16:49:00
PE-00916;PE;Paramedical;Reanimation;2020-07-26 05:32:00;2020-07-26 16:43:00
PE-00955;PE;Paramedical;Reanimation;2020-07-26 05:32:00;2020-07-26 17:03:00
PE-00894;PE;Paramedical;Reanimation;2020-07-26 05:39:00;2020-07-26 16:53:00
PE-00960;PE;Paramedical;Reanimation;2020-07-26 05:40:00;2020-07-26 16:54:00
PE-00911;PE;Paramedical;Reanimation;2020-07-26 05:58:00;2020-07-26 21:00:00
PE-00904;PE;Medical;Reanimation;2020-07-26 06:00:00;2020-07-26 15:07:00
PE-00928;PE;Medical;Reanimation;2020-07-26 06:25:00;2020-07-26 07:11:00
PE-00921;PE;Medical;Reanimation;2020-07-26 06:28:00;2020-07-26 21:00:00
PE-00961;PE;Medical;Reanimation;2020-07-26 06:30:00;2020-07-26 15:09:00
